property_price,locality,bhk,built_up_area,super_built_up_area,carpet_area,price_per_sqft,bathrooms,balconies,floor_number,total_floors,property_age,furnishing_status,parking,facing,amenities_count,possession_status,builder_name,source
21718404.0,Navalur,4,2240,2576,1792,9696.0,3,2.0,5.0,12,2.0,Unfurnished,1.0,South-East,4.0,Ready to Move,Radiance,MagicBricks
11401571.0,Porur,3,1536,1766,1228,7423.0,3,1.0,5.0,8,5.0,Furnished,1.0,North,5.0,Ready to Move,Radiance,MagicBricks
9050386.0,OMR,2,1087,1250,869,8326.0,2,1.0,3.0,8,0.0,Semi-Furnished,1.0,South,3.0,Ready to Move,Doshi,MagicBricks
11710157.0,Perungudi,3,1361,1565,1088,8604.0,3,2.0,4.4,4,1.0,Semi-Furnished,1.0,East,9.0,Ready to Move,Pacifica,MagicBricks
7215536.0,Sholinganallur,2,1015,1167,812,7109.0,2,1.0,3.0,4,6.0,Semi-Furnished,2.0,North-East,10.0,Ready to Move,TVH,Housing.com
13237799.0,Navalur,3,1621,1864,1296,8166.0,3,1.0,11.0,12,3.0,Unfurnished,1.0,North,10.0,Ready to Move,Appaswamy,MagicBricks
7242286.0,Medavakkam,2,1234,1419,987,5869.0,2,2.0,5.0,8,0.0,Semi-Furnished,1.0,North-West,11.0,Ready to Move,Olympia,MagicBricks
12295248.0,Navalur,3,1578,1814,1262,7792.0,3,1.0,12.0,12,18.0,Semi-Furnished,1.0,South,6.4,Ready to Move,TVH,MagicBricks
12840237.0,T Nagar,3,1014,1166,811,12663.0,3,1.0,4.0,6,2.0,Furnished,1.0,South,6.0,Under Construction,Olympia,99acres
9876977.0,OMR,3,1454,1672,1163,6793.0,3,1.0,1.0,8,6.0,Semi-Furnished,1.0,South-West,11.0,Ready to Move,Pacifica,99acres
20812196.0,Adyar,3,1463,1682,1170,14226.0,3,2.0,8.0,8,3.0,Semi-Furnished,2.0,North-East,9.0,Ready to Move,Ramaniyam,MagicBricks
12854273.0,Velachery,3,1486,1708,1188,8650.0,3,2.0,4.0,4,8.0,Semi-Furnished,1.0,North-East,9.0,Ready to Move,Ramaniyam,MagicBricks
12742239.0,Thoraipakkam,3,1401,1611,1120,9095.0,3,1.0,4.0,6,5.0,Semi-Furnished,2.0,East,10.0,Under Construction,Akshaya,MagicBricks
5273954.0,Sholinganallur,1,673,773,538,7836.0,1,2.0,0.0,2,4.0,Semi-Furnished,1.0,North-West,6.0,Ready to Move,Mahindra,MagicBricks
2680617.0,Kolathur,1,531,610,424,5048.0,1,1.0,4.0,4,2.0,Semi-Furnished,1.0,West,5.0,Ready to Move,Radiance,MagicBricks
11690432.0,Guindy,2,1194,1373,955,9791.0,2,1.0,9.0,12,2.0,Semi-Furnished,1.0,East,11.0,Ready to Move,Ramaniyam,MagicBricks
16553948.0,Anna Nagar,3,1530,1759,1224,10820.0,3,2.0,6.0,6,13.0,Unfurnished,1.0,West,11.0,Under Construction,Olympia,Housing.com
7906477.0,Chromepet,3,1519,1746,1215,5205.0,3,2.0,1.0,4,4.0,Furnished,1.0,North-East,4.0,Ready to Move,Casa Grande,Housing.com
14237285.0,Velachery,3,1486,1708,1188,9581.0,3,1.0,5.0,8,1.0,Furnished,0.0,East,4.0,Ready to Move,Ramaniyam,99acres
4111203.0,OMR,1,589,677,471,6980.0,1,1.0,0.0,12,5.0,Semi-Furnished,2.0,West,5.0,Ready to Move,Casa Grande,MagicBricks
6055951.0,Ambattur,2,1091,1254,872,5551.0,2,2.0,0.0,6,5.0,Semi-Furnished,2.0,South-West,3.0,Ready to Move,Mahindra,99acres
9129054.0,ECR,2,1022,1175,817,8933.0,2,2.0,0.0,2,0.0,Semi-Furnished,2.0,North-West,8.0,Ready to Move,Olympia,99acres
22345902.125,Anna Nagar,4,2502,2877,2001,8963.0,4,0.0,14.0,16,9.0,Unfurnished,1.0,South-East,5.8,Ready to Move,Pacifica,Housing.com
17194968.0,Adyar,3,1435,1650,1148,11983.0,3,2.0,3.0,2,7.0,Unfurnished,1.0,South-East,7.0,Ready to Move,Ramaniyam,MagicBricks
22345902.125,Nungambakkam,4,2018,2320,1614,12594.0,4,1.0,1.0,12,4.0,Semi-Furnished,2.0,North-East,2.0,Under Construction,TVH,99acres
9314877.0,OMR,3,1393,1601,1114,6687.0,3,1.0,1.0,6,9.0,Semi-Furnished,1.0,West,10.0,Ready to Move,Olympia,Housing.com
3517701.0,Sholinganallur,1,423,486,338,8316.0,1,1.0,0.0,2,12.0,Semi-Furnished,1.0,South-West,4.0,Ready to Move,Appaswamy,99acres
4595275.0,Guindy,1,506,581,404,9082.0,1,1.0,5.0,6,15.0,Semi-Furnished,2.0,North,11.0,Ready to Move,Olympia,99acres
11749843.0,Velachery,2,1097,1261,877,10711.0,2,2.0,5.0,8,16.0,Unfurnished,1.0,South,8.0,Ready to Move,Mahindra,99acres
9624220.0,Perungudi,2,1056,1214,844,9114.0,2,1.0,0.0,4,8.0,Semi-Furnished,1.0,North-West,11.0,Ready to Move,TVH,MagicBricks
3959835.0,Porur,1,524,602,419,7557.0,1,0.0,4.0,8,7.0,Semi-Furnished,1.0,South-West,3.0,Ready to Move,Ramaniyam,Housing.com
9965500.0,ECR,3,1366,1570,1092,7295.0,3,1.0,15.0,16,0.0,Semi-Furnished,1.0,North-West,6.0,Under Construction,TVH,99acres
9585136.0,Velachery,2,1087,1250,869,8818.0,2,2.0,5.0,8,1.0,Semi-Furnished,0.0,South,6.0,Under Construction,Casa Grande,Housing.com
8446436.0,Navalur,3,1014,1166,811,8330.0,3,2.0,4.0,8,5.0,Unfurnished,1.0,East,10.0,Under Construction,Doshi,MagicBricks
20064453.0,Adyar,3,1467,1687,1173,13677.0,3,1.0,14.0,16,3.0,Unfurnished,2.0,East,4.0,Under Construction,Olympia,99acres
12298202.0,OMR,3,1671,1921,1336,7360.0,3,1.0,6.0,8,2.0,Semi-Furnished,1.0,South,9.0,Ready to Move,Ramaniyam,MagicBricks
14536247.0,Adyar,3,1223,1406,978,11886.0,2,1.4,8.0,12,0.0,Unfurnished,1.0,South,11.0,Under Construction,Akshaya,MagicBricks
11892464.0,ECR,3,1410,1621,1128,8434.0,2,1.0,8.0,8,1.0,Furnished,1.0,North,10.0,Under Construction,Doshi,Housing.com
4394014.0,Porur,1,638,733,510,6887.0,1,1.0,0.0,6,0.0,Unfurnished,1.0,South-West,5.0,Under Construction,Ramaniyam,MagicBricks
6925889.0,Velachery,2,864,993,691,8016.0,1,2.0,0.0,2,2.0,Semi-Furnished,1.0,North-West,3.0,Ready to Move,Pacifica,99acres
20602711.0,Nungambakkam,3,1835,2110,1468,11228.0,3,0.0,1.0,8,1.0,Semi-Furnished,1.0,West,2.0,Ready to Move,Radiance,MagicBricks
8171084.0,Thoraipakkam,2,979,1125,783,8346.0,2,1.0,6.4,6,2.0,Semi-Furnished,0.0,East,5.0,Ready to Move,Akshaya,Housing.com
4896249.0,ECR,1,641,737,512,7638.0,1,1.0,3.0,12,10.0,Semi-Furnished,2.0,South,10.0,Ready to Move,Appaswamy,MagicBricks
4524503.0,Chromepet,2,893,1026,714,5067.0,2,0.0,1.0,6,9.0,Semi-Furnished,2.0,South-East,5.0,Under Construction,Ramaniyam,MagicBricks
4408852.0,Porur,1,523,601,418,8430.0,1,0.0,7.0,16,0.0,Unfurnished,2.0,North-West,3.0,Ready to Move,Appaswamy,MagicBricks
11727467.0,Velachery,2,1198,1377,958,9789.0,2,1.0,11.0,12,0.0,Semi-Furnished,0.0,North-East,7.0,Ready to Move,Olympia,MagicBricks
19976545.0,Adyar,3,1478,1699,1182,13516.0,2,1.0,0.0,12,1.0,Unfurnished,1.0,North-West,8.0,Ready to Move,Mahindra,MagicBricks
22345902.125,Nungambakkam,4,2329,2678,1863,14296.0,4,0.0,6.0,6,7.0,Semi-Furnished,1.0,North-East,8.0,Under Construction,Akshaya,MagicBricks
7442018.0,Sholinganallur,2,946,1087,756,7867.0,2,1.0,0.0,4,2.0,Semi-Furnished,1.0,East,8.0,Ready to Move,Casa Grande,99acres
17740747.0,Nungambakkam,3,1232,1416,985,14400.0,3,0.0,1.0,6,0.0,Semi-Furnished,1.0,South-West,7.0,Ready to Move,Pacifica,MagicBricks
8375963.0,Sholinganallur,2,944,1085,755,8873.0,2,1.0,2.0,4,0.0,Unfurnished,1.0,East,5.0,Under Construction,Olympia,MagicBricks
4711973.0,Kolathur,2,800,919,640,5890.0,1,2.0,0.0,12,1.0,Unfurnished,1.0,South-East,8.0,Ready to Move,Mahindra,99acres
8882415.0,Medavakkam,3,1559,1792,1247,5698.0,3,1.0,0.0,8,3.0,Furnished,1.0,South,2.0,Ready to Move,Akshaya,MagicBricks
10287655.0,Velachery,2,993,1141,794,10360.0,2,2.0,2.0,2,0.0,Unfurnished,2.0,South-East,7.0,Ready to Move,Doshi,99acres
10139504.0,Guindy,2,1152,1324,921,8802.0,2,0.0,4.0,8,0.0,Furnished,1.0,North-East,5.0,Ready to Move,Mahindra,MagicBricks
5853785.0,Chromepet,2,1121,1289,896,5222.0,2,1.0,5.0,8,5.2,Semi-Furnished,1.0,North-East,5.0,Under Construction,Doshi,99acres
8355388.0,Porur,2,1081,1243,864,7729.0,2,1.0,6.0,12,6.0,Semi-Furnished,0.0,West,2.0,Ready to Move,Radiance,MagicBricks
4275828.0,Thoraipakkam,1,503,578,402,8501.0,1,1.0,4.0,8,4.0,Semi-Furnished,0.0,South-East,10.0,Ready to Move,Casa Grande,99acres
21840097.0,Anna Nagar,4,1914,2201,1531,11411.0,4,2.0,4.0,6,3.0,Unfurnished,0.0,South,6.0,Ready to Move,Olympia,99acres
8751648.0,Velachery,3,1170,1345,936,7480.0,3,2.0,3.0,6,4.0,Semi-Furnished,0.0,West,8.0,Ready to Move,Appaswamy,Housing.com
3918414.0,Chromepet,2,835,960,668,4693.0,2,1.0,4.0,6,0.0,Semi-Furnished,1.0,South,10.0,Under Construction,Akshaya,99acres
15458623.0,T Nagar,2,1206,1386,964,12818.0,2,0.0,1.0,4,2.0,Semi-Furnished,1.0,West,3.0,Ready to Move,Mahindra,MagicBricks
6147602.0,Pallikaranai,2,1046,1202,836,5877.0,2,1.0,2.0,4,2.0,Unfurnished,1.0,South-East,4.0,Under Construction,Olympia,MagicBricks
11042587.0,Perungudi,3,1309,1505,1047,8436.0,3,1.0,9.0,12,12.0,Unfurnished,2.0,North-West,2.0,Ready to Move,Casa Grande,MagicBricks
3603533.0,Ambattur,1,616,708,492,5850.0,1,2.0,1.0,12,4.0,Unfurnished,1.0,North-East,8.0,Ready to Move,Akshaya,99acres
13195012.0,Adyar,2,1120,1288,896,11781.0,2,2.0,4.0,6,12.0,Furnished,1.0,South,10.0,Ready to Move,Radiance,99acres
7184112.0,Guindy,1,689,792,551,10427.0,1,2.0,6.0,8,3.0,Unfurnished,1.0,East,10.0,Ready to Move,Ramaniyam,Housing.com
8998589.0,Porur,2,1147,1319,917,7845.0,2,2.0,0.0,8,2.0,Furnished,1.0,East,8.0,Ready to Move,Akshaya,99acres
15047134.0,Adyar,3,1168,1343,934,12883.0,3,1.0,4.0,16,1.0,Unfurnished,0.0,West,2.0,Ready to Move,Pacifica,MagicBricks
16440209.0,Nungambakkam,3,1372,1577,1097,11983.0,3,2.0,2.0,4,1.0,Semi-Furnished,1.0,East,5.0,Ready to Move,Radiance,MagicBricks
7443038.0,Ambattur,3,1429,1643,1143,5209.0,3,1.0,0.0,2,7.0,Semi-Furnished,1.0,North-East,5.8,Under Construction,Radiance,Housing.com
6953351.0,Navalur,2,1093,1256,874,6362.0,2,0.0,1.0,2,1.0,Furnished,1.0,South,6.0,Ready to Move,Doshi,99acres
7541477.0,Pallikaranai,3,1373,1578,1098,5493.0,3,1.0,5.0,6,2.0,Semi-Furnished,1.0,North-West,3.0,Ready to Move,Akshaya,99acres
16714346.0,OMR,4,2479,2850,1983,6742.0,3,2.0,3.0,4,0.0,Unfurnished,1.0,North,10.0,Ready to Move,TVH,MagicBricks
10386951.0,OMR,3,1323,1521,1058,7851.0,3,2.0,2.0,6,6.0,Unfurnished,2.0,North-West,5.0,Under Construction,Appaswamy,99acres
8420237.0,Navalur,2,1183,1360,946,7118.0,2,1.0,0.0,8,8.0,Semi-Furnished,2.0,North-West,9.0,Ready to Move,Casa Grande,MagicBricks
9483377.0,Porur,3,1331,1530,1064,7125.0,3,1.0,4.0,4,1.0,Unfurnished,2.0,North-West,11.0,Under Construction,Radiance,MagicBricks
22345902.125,Anna Nagar,4,1976,2272,1580,11485.0,4,1.0,1.0,12,1.0,Unfurnished,1.0,North-East,9.4,Under Construction,Radiance,99acres
16072479.0,OMR,4,2319,2666,1855,6931.0,4,0.0,5.0,8,10.0,Unfurnished,1.0,North-West,6.6,Ready to Move,Mahindra,MagicBricks
11454827.0,Porur,3,1379,1585,1103,8307.0,3,2.0,1.0,6,1.0,Semi-Furnished,0.0,North-West,7.0,Ready to Move,Akshaya,99acres
20893924.0,T Nagar,3,1471,1691,1176,14204.0,3,1.0,6.0,6,1.0,Furnished,1.0,East,2.0,Ready to Move,Appaswamy,Housing.com
11514575.0,Mogappair,3,1609,1850,1287,7156.0,2,2.0,6.0,8,10.0,Semi-Furnished,1.0,South-West,3.0,Under Construction,Olympia,99acres
5543787.0,Velachery,1,621,714,496,8927.0,1,2.0,3.0,6,0.0,Unfurnished,2.0,West,10.0,Ready to Move,Akshaya,99acres
3621821.0,Medavakkam,1,536,616,428,6757.0,1,0.0,4.0,4,2.0,Furnished,1.0,South,5.0,Ready to Move,Mahindra,99acres
13014748.0,ECR,3,1588,1826,1270,8196.0,3,1.0,4.4,4,3.0,Unfurnished,2.0,South-East,5.0,Ready to Move,Appaswamy,MagicBricks
4325765.0,Medavakkam,1,642,738,513,6738.0,1,1.0,4.0,16,0.0,Semi-Furnished,1.0,South-East,10.0,Ready to Move,Casa Grande,Housing.com
3930879.0,Ambattur,2,844,970,675,4657.0,2,1.0,4.0,12,6.0,Unfurnished,1.0,North,5.0,Ready to Move,Ramaniyam,MagicBricks
9073585.0,OMR,2,1054,1212,843,8609.0,2,1.0,10.0,16,7.0,Semi-Furnished,1.0,South-East,9.0,Under Construction,Ramaniyam,Housing.com
12879653.0,Navalur,4,1884,2166,1507,6836.0,4,1.0,2.0,4,1.0,Semi-Furnished,0.0,North,6.0,Ready to Move,Ramaniyam,MagicBricks
6908942.0,Chromepet,3,1332,1531,1065,5187.0,2,0.0,8.0,8,15.0,Semi-Furnished,1.0,North-East,8.0,Ready to Move,TVH,99acres
8087443.0,OMR,2,899,1033,719,8996.0,1,1.0,4.0,8,4.0,Unfurnished,2.0,South-West,8.0,Ready to Move,Akshaya,99acres
4036864.0,Pallikaranai,1,689,792,551,5859.0,1,1.0,2.0,2,8.0,Furnished,0.0,North-East,11.0,Ready to Move,Pacifica,Housing.com
6856433.0,ECR,2,816,938,652,8402.0,2,0.0,0.0,12,7.0,Furnished,2.0,North,8.0,Ready to Move,Ramaniyam,99acres
8761114.0,Thoraipakkam,2,1087,1250,869,8060.0,2,1.0,8.0,8,0.0,Semi-Furnished,2.0,East,4.0,Ready to Move,TVH,MagicBricks
11473518.0,Velachery,3,1194,1373,955,9609.0,3,0.0,2.0,4,1.0,Unfurnished,0.0,South,10.0,Ready to Move,Olympia,MagicBricks
9889405.0,OMR,3,1463,1682,1170,6760.0,3,0.0,9.0,12,6.0,Unfurnished,2.0,West,2.0,Ready to Move,Appaswamy,99acres
6821841.0,Tambaram,2,1281,1473,1024,5325.0,2,1.0,0.0,12,1.0,Semi-Furnished,1.0,West,5.0,Ready to Move,Mahindra,99acres
10129921.0,Chromepet,4,2295,2639,1836,4414.0,4,1.0,1.0,4,11.0,Semi-Furnished,1.0,East,7.0,Ready to Move,Radiance,MagicBricks
4995334.0,Perungudi,1,525,603,420,9515.0,1,0.0,2.0,2,0.0,Semi-Furnished,1.0,South,9.0,Ready to Move,Doshi,99acres
17599897.0,Adyar,3,1491,1714,1192,11804.0,3,2.0,4.0,12,2.0,Semi-Furnished,1.0,South,5.0,Under Construction,Radiance,99acres
6786547.0,Ambattur,3,1527,1756,1221,4444.0,3,1.0,6.0,8,4.0,Furnished,0.0,West,7.0,Under Construction,Casa Grande,99acres
8502270.0,Tambaram,3,1576,1812,1260,5395.0,2,1.0,0.0,2,2.0,Semi-Furnished,1.0,North-West,8.0,Ready to Move,Akshaya,MagicBricks
8831732.0,Mogappair,3,1237,1422,989,7140.0,3,1.0,3.0,4,3.0,Semi-Furnished,1.0,South-East,3.0,Ready to Move,Doshi,99acres
6945691.0,Tambaram,3,1345,1546,1076,5164.0,3,2.0,8.0,8,5.0,Semi-Furnished,1.0,North,5.0,Ready to Move,Appaswamy,99acres
6651535.0,Medavakkam,3,1113,1279,890,5976.0,2,1.0,0.0,12,4.0,Unfurnished,1.0,West,5.0,Ready to Move,Akshaya,MagicBricks
6687885.0,ECR,2,909,1045,727,7357.0,2,0.0,10.0,12,4.0,Semi-Furnished,1.0,North,8.0,Ready to Move,TVH,MagicBricks
10100617.0,Perungudi,2,1010,1161,808,10001.0,2,1.0,1.0,4,6.0,Furnished,1.0,North,6.0,Ready to Move,Pacifica,MagicBricks
5297708.0,Chromepet,2,1120,1288,896,4730.0,2,2.0,2.0,4,4.0,Semi-Furnished,2.0,East,6.0,Ready to Move,Pacifica,99acres
9887473.0,Velachery,3,1067,1227,853,9267.0,3,0.0,0.0,6,7.0,Semi-Furnished,1.0,South-East,10.0,Ready to Move,Ramaniyam,MagicBricks
10055226.0,Sholinganallur,2,1078,1239,862,9328.0,2,1.0,4.0,12,1.0,Unfurnished,0.0,South-East,7.0,Ready to Move,Radiance,MagicBricks
9643810.0,Velachery,2,984,1131,787,9801.0,2,1.0,0.0,6,6.0,Semi-Furnished,1.0,West,9.0,Under Construction,Ramaniyam,99acres
8796025.0,Sholinganallur,2,957,1100,765,9191.0,2,1.0,4.0,8,7.0,Furnished,1.0,South-West,6.0,Ready to Move,Appaswamy,MagicBricks
10371231.0,OMR,3,1352,1554,1081,7671.0,3,1.0,4.0,6,0.0,Semi-Furnished,1.0,South,10.0,Ready to Move,Doshi,MagicBricks
12342880.0,ECR,2,1254,1442,1003,9843.0,2,1.0,2.0,6,10.0,Unfurnished,1.0,East,2.0,Ready to Move,Appaswamy,99acres
8964766.0,Medavakkam,3,1538,1768,1230,5829.0,3,2.0,0.0,8,4.0,Furnished,0.0,South-West,4.6,Ready to Move,Doshi,99acres
13262316.0,Thoraipakkam,4,1470,1690,1176,9022.0,4,2.0,2.0,8,0.0,Semi-Furnished,1.0,North,11.0,Ready to Move,Appaswamy,Housing.com
5057952.0,Navalur,1,660,758,528,7664.0,1,1.0,7.0,12,0.0,Semi-Furnished,1.0,South-West,2.0,Ready to Move,TVH,99acres
12520162.0,Medavakkam,4,2125,2443,1700,5892.0,4,2.0,12.0,16,2.0,Semi-Furnished,1.0,North-West,4.0,Ready to Move,Pacifica,99acres
10896281.0,Pallikaranai,3,1516,1743,1212,7188.0,3,1.0,0.0,12,4.0,Semi-Furnished,1.0,South,8.0,Ready to Move,Doshi,99acres
10274361.0,Velachery,2,942,1083,753,10907.0,2,1.0,9.0,12,1.0,Semi-Furnished,1.0,West,2.0,Under Construction,Olympia,99acres
6751392.0,Medavakkam,2,1074,1235,859,6286.0,2,1.0,9.0,16,7.0,Unfurnished,1.0,North,8.0,Ready to Move,Radiance,Housing.com
11964039.0,Guindy,2,1102,1267,881,10857.0,2,0.0,2.0,6,9.0,Semi-Furnished,1.0,East,10.0,Ready to Move,Casa Grande,99acres
11456044.0,Perungudi,3,1287,1480,1029,8901.0,3,0.0,7.0,8,19.0,Semi-Furnished,2.0,North-West,4.0,Ready to Move,Mahindra,99acres
11475823.0,Perungudi,3,1295,1489,1036,8862.0,3,1.0,4.0,16,1.0,Unfurnished,0.0,North-West,9.0,Ready to Move,Olympia,MagicBricks
8135516.0,Navalur,2,1116,1283,892,7290.0,2,2.0,3.0,8,2.0,Semi-Furnished,1.0,South-East,11.0,Under Construction,Doshi,99acres
13388454.0,Velachery,3,1441,1657,1152,9291.0,2,1.0,1.0,8,3.0,Unfurnished,1.0,East,4.0,Ready to Move,Akshaya,Housing.com
11314421.0,OMR,3,1395,1604,1116,8111.0,3,1.0,2.0,6,4.0,Furnished,1.0,North-West,6.0,Under Construction,Pacifica,Housing.com
7048514.0,Mogappair,2,953,1095,762,7396.0,2,1.0,2.0,12,2.0,Semi-Furnished,2.0,North-West,10.0,Ready to Move,Radiance,99acres
9368988.0,OMR,2,1127,1296,901,8313.0,2,1.0,2.0,6,11.0,Semi-Furnished,2.0,North-West,4.0,Under Construction,Pacifica,MagicBricks
5564429.0,Sholinganallur,2,794,913,635,7008.0,2,0.0,1.0,8,0.0,Semi-Furnished,1.0,East,7.0,Ready to Move,Casa Grande,MagicBricks
13240047.0,Sholinganallur,3,1559,1792,1247,8493.0,2,2.0,3.0,6,2.0,Semi-Furnished,1.0,South-East,7.0,Ready to Move,Casa Grande,99acres
20195083.0,Thoraipakkam,4,2318,2665,1854,8712.0,4,1.0,5.0,8,3.0,Semi-Furnished,1.0,South-East,10.0,Under Construction,TVH,99acres
11981933.0,Thoraipakkam,3,1389,1597,1111,8626.0,3,0.0,4.0,16,4.0,Semi-Furnished,1.0,North-West,10.0,Ready to Move,Appaswamy,99acres
10777126.0,Adyar,2,967,1112,773,11145.0,2,1.0,2.0,12,9.0,Furnished,0.0,East,4.0,Ready to Move,Akshaya,99acres
11489789.0,Thoraipakkam,3,1407,1618,1125,8166.0,3,1.0,2.0,12,4.0,Furnished,1.0,South-East,4.4,Under Construction,Pacifica,99acres
11250444.0,OMR,3,1291,1484,1032,8715.0,3,1.0,4.0,16,2.0,Unfurnished,1.0,North-West,8.0,Ready to Move,Radiance,99acres
4985493.0,Perungudi,1,565,649,452,8824.0,1,2.0,5.0,6,8.0,Semi-Furnished,2.0,East,9.0,Under Construction,Radiance,MagicBricks
7689987.0,Pallikaranai,3,1307,1503,1045,5884.0,3,2.0,0.0,4,0.0,Furnished,0.0,South-East,4.0,Ready to Move,Ramaniyam,99acres
12452391.0,OMR,4,1870,2150,1496,6659.0,4,0.6,2.0,6,7.0,Unfurnished,0.0,South-East,9.0,Ready to Move,Radiance,99acres
19395522.0,Anna Nagar,3,1632,1876,1305,11885.0,3,1.0,4.8,8,14.0,Unfurnished,1.0,East,11.0,Ready to Move,TVH,99acres
6148966.0,Ambattur,3,1325,1523,1060,4641.0,2,1.0,9.0,12,13.0,Semi-Furnished,2.0,East,6.0,Ready to Move,Ramaniyam,99acres
10135323.0,Velachery,2,973,1118,778,10417.0,2,1.0,8.0,8,2.0,Unfurnished,1.0,North-East,2.0,Ready to Move,Akshaya,99acres
3363021.0,Chromepet,1,691,794,552,4867.0,1,1.0,0.0,6,1.0,Semi-Furnished,2.0,North-East,11.0,Ready to Move,Appaswamy,Housing.com
15862288.0,Nungambakkam,2,1066,1225,852,14446.0,1,1.0,7.0,16,5.8,Semi-Furnished,2.0,West,3.0,Under Construction,Akshaya,MagicBricks
9785037.0,Pallikaranai,3,1893,2176,1514,5169.0,3,1.0,6.0,8,2.0,Unfurnished,2.0,North,6.0,Under Construction,Mahindra,MagicBricks
6092119.0,Pallikaranai,2,960,1104,768,6346.0,2,1.0,4.0,6,2.0,Unfurnished,1.0,East,11.0,Ready to Move,Doshi,Housing.com
10177921.0,Guindy,2,1072,1232,857,9494.0,2,1.0,7.0,8,5.8,Semi-Furnished,0.0,North-West,4.0,Under Construction,Olympia,Housing.com
6654477.0,ECR,2,814,936,651,8175.0,2,0.0,5.0,12,1.0,Semi-Furnished,1.0,East,10.0,Ready to Move,Casa Grande,99acres
10318743.0,Perungudi,2,1028,1182,822,10038.0,2,1.0,2.0,6,11.0,Semi-Furnished,1.0,North-East,7.0,Ready to Move,Ramaniyam,99acres
13167964.0,OMR,3,1634,1879,1307,8059.0,3,2.0,6.0,6,8.0,Semi-Furnished,0.0,South-East,9.0,Ready to Move,Casa Grande,MagicBricks
11967591.0,Sholinganallur,3,1544,1775,1235,7751.0,3,2.0,6.0,8,2.0,Semi-Furnished,1.0,East,10.0,Under Construction,Pacifica,Housing.com
2988749.0,Pallikaranai,1,515,592,412,5803.0,1,1.0,1.0,6,6.0,Unfurnished,1.0,South-East,11.0,Under Construction,Ramaniyam,Housing.com
12024833.0,Adyar,2,1004,1154,803,11977.0,2,0.0,7.0,8,0.0,Furnished,1.0,North-West,5.0,Ready to Move,Pacifica,MagicBricks
9830607.0,Perungudi,2,1103,1268,882,8913.0,2,1.0,5.0,12,2.0,Semi-Furnished,1.0,East,9.0,Ready to Move,Olympia,MagicBricks
5430258.0,Medavakkam,2,882,1014,705,6157.0,2,1.0,1.0,4,0.0,Semi-Furnished,1.0,North,5.8,Under Construction,Doshi,99acres
3974153.0,Porur,1,549,631,439,7239.0,1,1.0,2.0,2,1.0,Semi-Furnished,0.0,North-East,5.0,Ready to Move,Pacifica,MagicBricks
17402456.0,Velachery,3,1887,2170,1509,9222.0,3,2.0,7.0,12,10.0,Semi-Furnished,2.0,South,4.0,Ready to Move,Doshi,99acres
11638997.0,OMR,3,1435,1650,1148,8111.0,2,0.0,7.0,8,2.0,Unfurnished,1.0,South-West,8.0,Under Construction,Casa Grande,99acres
4827795.0,ECR,1,528,607,422,9144.0,1,2.0,3.0,4,17.0,Unfurnished,1.0,North-East,4.0,Ready to Move,Ramaniyam,MagicBricks
9090372.0,Navalur,2,1018,1170,814,8930.0,1,2.0,3.0,6,11.0,Semi-Furnished,1.0,East,10.0,Ready to Move,Olympia,MagicBricks
5210735.0,Sholinganallur,1,668,768,534,7801.0,1,1.2,11.0,16,0.0,Semi-Furnished,1.0,West,11.0,Ready to Move,Casa Grande,99acres
3851803.0,Tambaram,2,776,892,620,4964.0,1,1.0,15.0,16,0.0,Furnished,1.0,North,6.0,Under Construction,Akshaya,MagicBricks
7049384.0,Pallikaranai,3,1295,1489,1036,5444.0,3,2.0,4.0,6,2.0,Furnished,2.0,South-East,7.0,Under Construction,Radiance,MagicBricks
6635489.0,Navalur,2,948,1090,758,6999.0,2,1.0,12.0,16,1.0,Semi-Furnished,1.0,South-West,4.0,Under Construction,Ramaniyam,Housing.com
2368090.0,Chromepet,1,524,602,419,4519.0,1,2.0,1.0,4,0.0,Semi-Furnished,1.0,East,11.0,Ready to Move,Radiance,99acres
11664254.0,Adyar,2,1005,1155,804,11606.0,2,1.0,2.0,4,0.0,Unfurnished,1.0,South-West,5.0,Ready to Move,Appaswamy,99acres
10992180.0,Navalur,3,1413,1624,1130,7779.0,3,2.0,4.0,8,0.0,Semi-Furnished,0.0,North-East,7.0,Ready to Move,Pacifica,99acres
5570165.0,Ambattur,2,1034,1189,827,5387.0,2,1.0,1.0,4,15.0,Semi-Furnished,2.0,South-West,6.0,Ready to Move,Doshi,MagicBricks
11606958.0,Sholinganallur,3,1497,1721,1197,7753.0,3,2.0,1.0,4,2.0,Semi-Furnished,1.0,West,2.0,Ready to Move,Doshi,MagicBricks
9448623.0,Thoraipakkam,2,1098,1262,878,8605.0,2,1.0,6.0,6,6.0,Furnished,2.0,North,11.0,Ready to Move,Ramaniyam,MagicBricks
5740458.0,Mogappair,2,874,1005,699,6568.0,2,0.0,4.0,4,0.0,Furnished,1.0,North,6.6,Ready to Move,Ramaniyam,MagicBricks
8009890.0,Chromepet,4,1990,2288,1592,4025.0,4,2.0,1.0,4,8.0,Furnished,1.0,North,11.0,Ready to Move,Pacifica,99acres
16015661.0,Anna Nagar,3,1297,1491,1037,12348.0,3,0.0,5.0,8,0.0,Furnished,1.0,South-West,2.0,Under Construction,Ramaniyam,MagicBricks
